timestamp,actor,action,target_type,target_id,ip_address
2025-05-17 09:54:49,ops_1,UPDATE_MERCHANT,txn,C001611,31.85.202.57
2025-06-19 20:12:16,omar,CHANGE_ROLE,api_key,T0003038,207.165.149.241
2025-08-25 19:35:53,support_1,ISSUE_REFUND,txn,PXXXXXXX,30.122.103.197
2025-07-17 21:39:39,ops_2,EXPORT_CSV,chargeback,C007013,254.225.220.195
2025-06-23 15:24:00,omar,SUBMIT_REPRESENTMENT,api_key,C006590,139.244.140.148
2025-07-20 18:58:04,support_1,EXPORT_CSV,chargeback,CB000004,57.133.76.98
2025-07-19 07:52:02,support_1,VIEW_TXN,payout,PXXXXXXX,65.75.111.149
2025-07-22 19:33:08,support_1,CHANGE_ROLE,customer,M00047,28.97.73.157
2025-07-13 23:00:22,zaid,LOGIN,user,CB000047,153.208.14.1
2025-06-09 19:00:49,ops_2,EXPORT_CSV,merchant,CB000041,217.246.68.100
2025-08-23 07:38:17,zaid,CLOSE_CHARGEBACK,payout,PXXXXXXX,14.232.41.250
2025-06-27 12:09:20,finance_1,LOGIN,merchant,PXXXXXXX,229.69.222.50
2025-06-16 17:46:27,omar,SUBMIT_REPRESENTMENT,customer,M00003,224.81.98.66
2025-08-12 04:01:10,hashem,VIEW_PII,merchant,C006098,83.78.192.43
2025-08-12 16:00:44,omar,VIEW_TXN,txn,PXXXXXXX,254.104.24.175
2025-06-21 09:24:52,zaid,VIEW_TXN,api_key,T0008631,12.32.63.94
2025-06-16 17:04:43,finance_1,EXPORT_CSV,payout,PXXXXXXX,42.81.7.250
2025-05-18 21:43:45,zaid,ISSUE_REFUND,merchant,M00041,172.157.133.176
2025-08-16 20:21:05,omar,LOGIN,user,CB000008,214.142.143.137
2025-08-21 10:56:28,finance_1,VIEW_TXN,merchant,T0002516,171.61.187.229
2025-07-17 04:40:33,finance_1,VIEW_TXN,txn,PXXXXXXX,124.96.62.19
2025-05-15 20:47:38,hashem,VIEW_TXN,txn,CB000042,73.120.20.134
2025-07-25 03:03:03,ops_2,CLOSE_CHARGEBACK,txn,CB000039,244.241.12.49
2025-06-08 01:13:21,hashem,VIEW_PII,txn,PXXXXXXX,109.86.46.9
2025-06-12 10:47:11,omar,UPDATE_MERCHANT,customer,C004991,19.159.171.71
2025-08-25 03:57:04,risk_analyst_1,UPDATE_MERCHANT,customer,T0001385,143.95.92.213
2025-06-30 01:01:14,finance_1,UPDATE_MERCHANT,customer,T0000534,4.68.137.206
2025-08-18 06:44:29,omar,LOGIN,api_key,T0000402,143.227.239.218
2025-05-09 09:23:00,omar,LOGIN,api_key,C001789,139.67.128.19
2025-05-19 14:06:07,hashem,LOGIN,api_key,CB000006,25.209.10.118
2025-05-09 13:02:44,ops_2,LOGIN,txn,M00109,74.122.82.194
2025-05-30 00:08:24,risk_analyst_1,CLOSE_CHARGEBACK,user,C000738,56.235.178.130
2025-06-24 07:14:09,hashem,VIEW_TXN,user,T0004299,73.210.211.174
2025-08-09 10:11:54,hashem,CLOSE_CHARGEBACK,user,M00067,36.201.157.144
2025-08-07 03:09:08,ops_1,CLOSE_CHARGEBACK,user,C003153,11.118.251.116
2025-08-26 16:29:50,support_1,VIEW_TXN,payout,T0009581,161.34.9.39
2025-05-30 15:49:29,zaid,VIEW_TXN,chargeback,M00094,72.100.118.143
2025-08-05 18:43:45,support_1,VIEW_TXN,chargeback,C006177,185.200.221.200
2025-07-11 09:00:46,finance_1,VIEW_TXN,api_key,CB000025,214.197.43.84
2025-07-10 16:11:24,omar,VIEW_TXN,customer,M00026,49.69.87.137
2025-06-05 20:28:23,ops_2,LOGIN,merchant,T0009487,64.32.248.144
2025-08-15 06:33:47,zaid,LOGIN,user,C000421,12.76.90.176
2025-08-12 23:22:33,hashem,CHANGE_ROLE,customer,PXXXXXXX,151.161.44.3
2025-05-29 10:28:01,ops_1,LOGIN,chargeback,CB000075,150.242.46.192
2025-05-04 08:47:18,zaid,VIEW_PII,api_key,PXXXXXXX,202.225.31.194
2025-05-24 09:31:23,omar,VIEW_TXN,user,CB000004,21.193.241.77
2025-06-05 23:28:40,support_1,ISSUE_REFUND,user,PXXXXXXX,254.112.225.37
2025-06-21 12:00:29,support_1,LOGIN,customer,CB000024,162.144.7.87
2025-06-27 12:29:17,hashem,SUBMIT_REPRESENTMENT,merchant,PXXXXXXX,228.120.33.111
