payout_id,merchant_id,created_at,amount_usd,status,method,bank_account_last4,settlement_batches,payout_fee_usd
PM000366927998,M00036,2025-04-28,973.72,initiated,wire,5804,"SB20250502-001,SB20250502-002,SB20250503-001",0.97
PM000365477771,M00036,2025-05-05,1008.27,paid,swift,1381,"SB20250505-003,SB20250507-003,SB20250509-001",1.01
PM000361792660,M00036,2025-05-12,1570.54,initiated,swift,3006,"SB20250513-005,SB20250514-005,SB20250516-002",1.57
PM000364718729,M00036,2025-05-19,696.01,processing,ach,0512,"SB20250523-001,SB20250525-003",0.7
PM000362750185,M00036,2025-05-26,869.74,paid,wire,0295,"SB20250526-005,SB20250528-003",0.87
PM000364358962,M00036,2025-06-02,2643.06,paid,wire,4702,"SB20250607-001,SB20250607-002,SB20250608-002",2.64
PM000360023991,M00036,2025-06-09,3478.08,processing,swift,5784,"SB20250609-005,SB20250610-003,SB20250611-003,SB20250612-001,SB20250612-005,SB20250613-003,SB20250614-001,SB20250614-003",3.48
PM000363157005,M00036,2025-06-16,2871.34,paid,sepa,6464,"SB20250617-002,SB20250618-005,SB20250619-001,SB20250619-002,SB20250619-004,SB20250620-004,SB20250621-004",2.87
PM000362672724,M00036,2025-06-23,115.76,paid,sepa,6289,SB20250627-005,0.5
PM000361526230,M00036,2025-06-30,3112.06,paid,sepa,7974,"SB20250701-002,SB20250704-005,SB20250705-002,SB20250705-003,SB20250706-003",3.11
PM000369640664,M00036,2025-07-07,1331.1,paid,swift,0343,"SB20250707-004,SB20250708-005,SB20250709-002",1.33
PM000363990083,M00036,2025-07-14,5631.66,initiated,sepa,8563,"SB20250714-004,SB20250715-004,SB20250716-001,SB20250717-002,SB20250717-005,SB20250718-002,SB20250719-001,SB20250719-002,SB20250720-004",5.63
PM000368148856,M00036,2025-07-21,4412.54,initiated,ach,6892,"SB20250722-005,SB20250723-001,SB20250723-003,SB20250724-001,SB20250725-005,SB20250726-002,SB20250726-004",4.41
PM000369639665,M00036,2025-07-28,4609.8,paid,ach,6720,"SB20250728-001,SB20250728-003,SB20250801-005,SB20250803-001",4.61
PM000367445697,M00036,2025-08-04,474.25,processing,sepa,0602,"SB20250806-002,SB20250807-002,SB20250808-003",0.5
PM000369150778,M00036,2025-08-11,2650.66,initiated,ach,2191,"SB20250814-002,SB20250815-003,SB20250817-005",2.65
PM000365673852,M00036,2025-08-18,7515.44,processing,wire,5819,"SB20250818-002,SB20250818-004,SB20250818-005,SB20250819-003,SB20250819-004,SB20250820-005,SB20250822-003,SB20250823-002,SB20250824-005",7.52
PM000362171803,M00036,2025-08-25,1557.3,paid,sepa,6161,"SB20250825-004,SB20250826-001,SB20250826-003,SB20250827-005",1.56
PM000372201358,M00037,2025-04-28,82.88,processing,wire,7163,"SB20250501-004,SB20250502-003",0.5
PM000375119259,M00037,2025-05-05,101.96,paid,sepa,9494,SB20250507-003,0.5
PM000370334574,M00037,2025-05-19,270.26,paid,wire,8944,"SB20250520-002,SB20250521-003,SB20250523-001,SB20250523-002,SB20250525-004",0.5
PM000377159943,M00037,2025-05-26,251.84,processing,wire,2157,"SB20250526-003,SB20250527-001,SB20250528-004",0.5
PM000379632322,M00037,2025-06-02,245.66,processing,wire,8987,"SB20250602-005,SB20250603-001,SB20250605-003,SB20250605-005",0.5
PM000379665479,M00037,2025-06-09,236.12,paid,swift,8689,"SB20250611-002,SB20250612-004",0.5
PM000373515517,M00037,2025-06-16,308.82,paid,wire,7704,"SB20250616-003,SB20250616-004,SB20250617-005,SB20250620-002,SB20250621-005",0.5
PM000373031236,M00037,2025-06-23,383.92,paid,ach,3814,"SB20250626-001,SB20250626-005,SB20250628-001,SB20250628-004",0.5
PM000376252870,M00037,2025-06-30,298.79,initiated,wire,9744,"SB20250701-001,SB20250701-003,SB20250701-004,SB20250703-005,SB20250706-002",0.5
PM000379282152,M00037,2025-07-07,93.6,processing,swift,5006,"SB20250707-004,SB20250710-002,SB20250710-005,SB20250711-003,SB20250712-001",0.5
PM000374348595,M00037,2025-07-14,289.53,paid,ach,0344,"SB20250716-001,SB20250716-002,SB20250716-005,SB20250718-004,SB20250719-002",0.5
PM000371761272,M00037,2025-07-21,303.03,paid,wire,5761,"SB20250721-005,SB20250722-003,SB20250725-005",0.5
PM000379281153,M00037,2025-07-28,90.59,paid,ach,7132,"SB20250728-004,SB20250802-005,SB20250803-005",0.5
PM000377379279,M00037,2025-08-04,501.71,paid,sepa,7486,"SB20250806-001,SB20250806-004,SB20250807-003,SB20250809-003,SB20250810-003",0.5
PM000370490710,M00037,2025-08-11,1586.36,paid,ach,9889,"SB20250811-001,SB20250812-001,SB20250812-002,SB20250812-005,SB20250813-002,SB20250814-002,SB20250814-005,SB20250815-001,SB20250815-003,SB20250817-001",1.59
PM000374236276,M00037,2025-08-18,1006.25,paid,swift,7405,"SB20250818-002,SB20250819-002,SB20250819-003,SB20250819-004,SB20250819-005,SB20250820-002,SB20250821-004,SB20250822-001,SB20250822-004,SB20250823-005",1.01
PM000377249628,M00037,2025-08-25,254.46,paid,swift,2915,"SB20250825-002,SB20250827-005,SB20250828-004",0.5
PM000382955833,M00038,2025-04-28,91.01,paid,wire,2431,"SB20250501-005,SB20250502-003",0.5
PM000384818893,M00038,2025-05-05,470.06,paid,wire,4787,"SB20250505-002,SB20250506-004,SB20250508-001",0.5
PM000388091171,M00038,2025-05-12,246.75,paid,wire,1706,"SB20250512-004,SB20250514-001,SB20250517-003,SB20250518-001",0.5
PM000384059851,M00038,2025-05-19,107.7,paid,ach,7252,"SB20250520-003,SB20250522-003,SB20250523-005,SB20250524-002,SB20250524-003",0.5
PM000387234482,M00038,2025-05-26,193.54,paid,ach,0533,"SB20250527-004,SB20250601-005",0.5
PM000385524869,M00038,2025-06-02,580.49,paid,wire,7221,"SB20250602-003,SB20250603-001,SB20250603-002,SB20250604-002,SB20250607-002,SB20250608-002,SB20250608-005",0.58
PM000385491712,M00038,2025-06-09,270.75,initiated,swift,9047,"SB20250610-002,SB20250610-004,SB20250612-004,SB20250613-003,SB20250615-005",0.5
PM000380878908,M00038,2025-06-16,33.2,paid,sepa,2626,"SB20250617-001,SB20250620-004",0.5
PM000388188427,M00038,2025-06-23,69.41,initiated,wire,8067,"SB20250623-005,SB20250624-005,SB20250627-001",0.5
PM000386553236,M00038,2025-06-30,183.21,paid,swift,1659,"SB20250704-005,SB20250705-003",0.5
PM000388981786,M00038,2025-07-07,117.42,paid,sepa,6312,"SB20250707-002,SB20250709-002,SB20250709-004",0.5
PM000384648961,M00038,2025-07-14,598.72,processing,swift,1936,"SB20250714-003,SB20250715-002,SB20250716-002,SB20250717-005,SB20250718-001,SB20250718-003,SB20250719-005,SB20250720-001,SB20250720-003",0.6
PM000382061638,M00038,2025-07-21,189.36,failed,swift,7374,"SB20250722-003,SB20250722-004,SB20250723-002,SB20250724-005",0.5
PM000384123962,M00038,2025-07-28,188.5,processing,wire,0979,SB20250802-004,0.5
PM000382222088,M00038,2025-08-04,761.07,paid,wire,3335,"SB20250804-005,SB20250807-001,SB20250808-003,SB20250808-005,SB20250809-001,SB20250810-003",0.76
PM000380190344,M00038,2025-08-11,1677.81,paid,swift,8081,"SB20250811-001,SB20250811-002,SB20250811-005,SB20250812-004,SB20250813-001,SB20250814-001,SB20250814-005,SB20250815-002,SB20250815-003,SB20250817-001",1.68
PM000380158149,M00038,2025-08-18,727.69,paid,ach,1817,"SB20250818-001,SB20250820-001,SB20250820-002,SB20250820-005,SB20250823-003,SB20250824-002",0.73
PM000387144797,M00038,2025-08-25,496.17,paid,swift,1071,"SB20250826-003,SB20250827-004,SB20250827-005",0.5
PM000391920208,M00039,2025-04-28,206.91,initiated,ach,0905,"SB20250502-002,SB20250504-004",0.5
PM000394838109,M00039,2025-05-05,500.21,initiated,swift,4028,"SB20250505-003,SB20250507-002,SB20250507-005,SB20250508-005,SB20250509-003,SB20250511-004",0.5
PM000396784870,M00039,2025-05-12,69.44,paid,sepa,6376,"SB20250513-001,SB20250517-004,SB20250518-002",0.5
PM000394567764,M00039,2025-05-19,304.3,paid,sepa,9788,"SB20250520-004,SB20250522-001,SB20250524-005",0.5
PM000390648828,M00039,2025-06-02,160.38,paid,wire,5760,"SB20250602-002,SB20250603-002,SB20250607-003",0.5
PM000394983799,M00039,2025-06-09,454.51,paid,ach,7891,"SB20250610-001,SB20250610-002,SB20250610-003,SB20250614-003",0.5
PM000391386821,M00039,2025-06-16,14.67,paid,wire,7963,"SB20250617-005,SB20250620-001",0.5
PM000397680514,M00039,2025-06-23,182.19,paid,sepa,1891,"SB20250623-005,SB20250626-003,SB20250626-004,SB20250627-005",0.5
PM000391677195,M00039,2025-06-30,479.1,paid,wire,7635,"SB20250703-002,SB20250703-004,SB20250704-003,SB20250706-001",0.5
PM000395367126,M00039,2025-07-07,17.32,paid,sepa,6413,"SB20250708-003,SB20250711-003,SB20250713-005",0.5
PM000394141048,M00039,2025-07-14,256.09,paid,sepa,6099,"SB20250714-001,SB20250715-001,SB20250718-003",0.5
PM000397509194,M00039,2025-07-21,626.65,processing,ach,5267,"SB20250722-001,SB20250722-003,SB20250723-001,SB20250724-002,SB20250726-003,SB20250726-005,SB20250727-002",0.63
PM000395368125,M00039,2025-07-28,713.08,paid,ach,3958,"SB20250728-002,SB20250801-001,SB20250801-002,SB20250802-001,SB20250802-003",0.71
PM000397098129,M00039,2025-08-04,619.3,paid,swift,3949,"SB20250805-003,SB20250806-001,SB20250808-002",0.62
PM000390698257,M00039,2025-08-11,444.15,processing,swift,0662,"SB20250812-002,SB20250813-002,SB20250813-003,SB20250813-005,SB20250814-001,SB20250815-005",0.5
PM000390666062,M00039,2025-08-18,700.54,failed,sepa,9850,"SB20250818-005,SB20250822-005,SB20250823-001,SB20250823-003",0.7
PM000392020838,M00039,2025-08-25,785.86,paid,wire,3604,"SB20250825-004,SB20250826-004,SB20250826-005,SB20250827-003,SB20250828-003,SB20250828-005",0.79
PM000402678083,M00040,2025-05-05,417.05,paid,sepa,1323,"SB20250506-002,SB20250509-003,SB20250511-004",0.5
PM000404624844,M00040,2025-05-12,204.17,initiated,swift,5963,"SB20250513-002,SB20250513-003,SB20250517-002,SB20250517-005",0.5
PM000402775750,M00040,2025-05-19,226.63,paid,wire,9764,"SB20250519-004,SB20250520-001,SB20250521-002",0.5
PM000402808854,M00040,2025-06-02,581.67,paid,sepa,4319,"SB20250602-002,SB20250604-002,SB20250604-003,SB20250604-005,SB20250606-003",0.58
PM000407224303,M00040,2025-06-09,920.48,paid,swift,0852,"SB20250612-003,SB20250613-002,SB20250613-004,SB20250614-002,SB20250614-004,SB20250615-002",0.92
PM000405956693,M00040,2025-06-16,127.29,paid,ach,6070,"SB20250617-002,SB20250620-005",0.5
PM000405472412,M00040,2025-06-23,434.91,initiated,swift,7516,"SB20250623-003,SB20250624-002,SB20250626-002,SB20250628-002,SB20250628-005",0.5
PM000406162779,M00040,2025-06-30,54.27,paid,wire,1705,SB20250701-001,0.5
PM000406840976,M00040,2025-07-07,511.11,paid,sepa,1259,"SB20250707-002,SB20250707-005,SB20250709-001,SB20250711-004,SB20250711-005",0.51
PM000408067054,M00040,2025-07-14,763.96,paid,wire,3765,"SB20250714-001,SB20250716-002,SB20250718-001,SB20250719-002,SB20250720-004,SB20250720-005",0.76
PM000405349168,M00040,2025-07-21,774.56,paid,swift,1761,"SB20250721-004,SB20250722-001,SB20250724-003,SB20250725-003,SB20250726-001,SB20250726-002",0.77
PM000406839977,M00040,2025-07-28,813.66,paid,sepa,8752,"SB20250728-001,SB20250801-001,SB20250801-005,SB20250802-004",0.81
PM000404938103,M00040,2025-08-04,1587.11,paid,sepa,1963,"SB20250807-003,SB20250808-004,SB20250810-002,SB20250810-003",1.59
PM000402906359,M00040,2025-08-11,1468.45,paid,swift,3109,"SB20250812-003,SB20250814-001,SB20250814-003,SB20250814-004,SB20250815-002,SB20250817-001",1.47
PM000402874164,M00040,2025-08-18,909.27,paid,swift,6785,"SB20250818-003,SB20250819-002,SB20250820-004,SB20250821-001,SB20250821-005,SB20250822-004,SB20250824-003",0.91
PM000409690804,M00040,2025-08-25,1910.48,paid,wire,1148,"SB20250825-004,SB20250827-001,SB20250827-002,SB20250828-001,SB20250828-003",1.91
PM000413822657,M00041,2025-04-28,36.63,paid,ach,5565,"SB20250502-003,SB20250504-002",0.5
PM000416740558,M00041,2025-05-05,40.14,paid,wire,3397,"SB20250506-003,SB20250507-002,SB20250508-002,SB20250510-002",0.5
PM000418687319,M00041,2025-05-12,263.38,paid,swift,0555,"SB20250512-005,SB20250513-004,SB20250514-002",0.5
PM000415981516,M00041,2025-05-19,407.92,paid,swift,8176,"SB20250520-003,SB20250522-002,SB20250523-005,SB20250525-003",0.5
PM000419156147,M00041,2025-05-26,214.33,processing,ach,9268,"SB20250526-001,SB20250527-005,SB20250601-002",0.5
PM000418746379,M00041,2025-06-02,292.06,paid,sepa,8130,"SB20250602-001,SB20250603-004,SB20250604-002,SB20250608-003",0.5
PM000413570047,M00041,2025-06-09,131.93,processing,swift,8974,"SB20250609-004,SB20250610-001,SB20250612-005,SB20250614-002",0.5
PM000412800573,M00041,2025-06-16,124.13,paid,wire,2988,"SB20250618-001,SB20250622-001",0.5
PM000414631571,M00041,2025-06-30,245.26,paid,wire,9453,"SB20250701-001,SB20250701-002,SB20250701-003,SB20250702-002",0.5
PM000413464677,M00041,2025-07-07,483.4,processing,swift,5969,"SB20250707-003,SB20250707-004,SB20250709-002,SB20250710-001,SB20250710-002,SB20250710-004,SB20250713-005",0.5
PM000417095424,M00041,2025-07-14,212.33,processing,sepa,9230,"SB20250714-003,SB20250716-005,SB20250717-005,SB20250718-004",0.5
PM000419411643,M00041,2025-07-21,255.08,processing,ach,3266,"SB20250721-003,SB20250723-001,SB20250725-005,SB20250726-001,SB20250727-003",0.5
PM000416534324,M00041,2025-07-28,249.87,paid,ach,4853,"SB20250801-002,SB20250801-003,SB20250802-003",0.5
PM000419000578,M00041,2025-08-04,924.98,paid,wire,7436,"SB20250805-002,SB20250805-004,SB20250806-005,SB20250807-002,SB20250808-002,SB20250810-005",0.92
PM000412256119,M00041,2025-08-11,872.57,paid,wire,7844,"SB20250813-002,SB20250814-003,SB20250814-005,SB20250816-005,SB20250817-002,SB20250817-004",0.87
PM000416936639,M00041,2025-08-18,143.17,processing,wire,4082,"SB20250819-003,SB20250821-001,SB20250824-005",0.5
PM000419066462,M00041,2025-08-25,490.93,paid,swift,3874,"SB20250825-004,SB20250826-001,SB20250827-004,SB20250827-005",0.5
PM000426763540,M00042,2025-04-28,724.68,paid,wire,0341,"SB20250501-002,SB20250502-002,SB20250504-001",0.72
PM000423845639,M00042,2025-05-05,1040.12,paid,ach,1330,"SB20250506-004,SB20250507-002,SB20250509-005,SB20250511-005",1.04
PM000421898878,M00042,2025-05-12,536.62,paid,swift,1974,"SB20250512-004,SB20250516-005",0.54
PM000423426775,M00042,2025-05-26,545.53,processing,sepa,9163,SB20250601-003,0.55
PM000420219040,M00042,2025-06-02,214.34,paid,sepa,3173,"SB20250603-002,SB20250605-002,SB20250607-001",0.5
PM000425395372,M00042,2025-06-09,252.13,paid,swift,9217,"SB20250609-004,SB20250610-002,SB20250615-002",0.5
PM000427785624,M00042,2025-06-16,293.49,processing,ach,2849,"SB20250619-004,SB20250619-005",0.5
PM000422698657,M00042,2025-06-23,1224.14,processing,wire,7877,"SB20250624-001,SB20250626-004,SB20250626-005,SB20250628-001",1.22
PM000424333848,M00042,2025-06-30,291.14,initiated,wire,3427,"SB20250701-005,SB20250703-002,SB20250703-004,SB20250705-001",0.5
PM000429682746,M00042,2025-07-07,2013.81,paid,swift,2351,"SB20250708-002,SB20250708-003,SB20250710-001,SB20250710-004,SB20250712-004,SB20250713-002,SB20250713-003,SB20250713-005",2.01
PM000426238123,M00042,2025-07-14,991.62,paid,wire,8112,"SB20250714-002,SB20250714-004,SB20250715-004,SB20250718-003,SB20250720-003",0.99
PM000421174554,M00042,2025-07-21,2141.19,initiated,ach,0134,"SB20250721-005,SB20250725-003,SB20250726-002,SB20250726-005,SB20250727-002",2.14
PM000429683745,M00042,2025-07-28,3384.06,paid,swift,3325,"SB20250728-001,SB20250801-001,SB20250803-004",3.38
PM000421585619,M00042,2025-08-04,5674.11,processing,swift,8049,"SB20250805-001,SB20250805-005,SB20250806-001,SB20250806-003,SB20250807-003,SB20250808-002",5.67
PM000428474188,M00042,2025-08-11,2019.08,processing,ach,9935,"SB20250812-001,SB20250812-003,SB20250813-005,SB20250814-005,SB20250817-003",2.02
PM000423649558,M00042,2025-08-18,1292.01,paid,ach,9188,"SB20250818-004,SB20250820-004,SB20250824-003,SB20250824-005",1.29
PM000427151607,M00042,2025-08-25,3622.44,paid,wire,6893,"SB20250826-005,SB20250827-001,SB20250827-003,SB20250828-002,SB20250828-003",3.62
PM000430954080,M00043,2025-04-28,1547.79,paid,sepa,9477,"SB20250502-003,SB20250504-001,SB20250504-003",1.55
PM000436820646,M00043,2025-05-05,2021.49,paid,ach,1487,"SB20250505-004,SB20250505-005,SB20250507-004,SB20250508-001,SB20250508-005,SB20250510-001",2.02
PM000438278710,M00043,2025-05-12,2040.23,paid,wire,8110,"SB20250512-004,SB20250512-005,SB20250514-004,SB20250515-004,SB20250516-001,SB20250517-001",2.04
PM000436061604,M00043,2025-05-19,1785.28,processing,ach,3764,"SB20250519-002,SB20250521-001,SB20250521-004,SB20250524-003,SB20250525-001",1.79
PM000439236235,M00043,2025-05-26,1303.45,paid,wire,1193,"SB20250528-005,SB20250601-002,SB20250601-003",1.3
PM000439154988,M00043,2025-06-02,1320.87,paid,wire,8896,"SB20250602-004,SB20250605-001,SB20250608-004",1.32
PM000433489959,M00043,2025-06-09,875.95,paid,ach,2582,"SB20250609-005,SB20250615-001",0.88
PM000432880661,M00043,2025-06-16,1505.4,paid,sepa,7353,"SB20250617-003,SB20250617-005,SB20250621-002,SB20250621-004",1.51
PM000433364942,M00043,2025-06-23,525.3,processing,swift,0720,"SB20250627-002,SB20250628-005",0.53
PM000430183355,M00043,2025-06-30,420.65,paid,sepa,3969,"SB20250701-005,SB20250706-005",0.5
PM000433873286,M00043,2025-07-07,2054.29,paid,swift,3316,"SB20250707-003,SB20250708-003,SB20250709-003,SB20250711-003",2.05
PM000432647208,M00043,2025-07-14,1997.72,paid,ach,1697,"SB20250715-002,SB20250715-003,SB20250716-003,SB20250717-002,SB20250719-004,SB20250720-003",2.0
PM000435365094,M00043,2025-07-21,1152.21,processing,sepa,4723,"SB20250722-001,SB20250722-004,SB20250723-002,SB20250725-003",1.15
PM000433874285,M00043,2025-07-28,2676.71,paid,wire,1204,"SB20250801-003,SB20250802-003,SB20250803-001,SB20250803-005",2.68
PM000435776159,M00043,2025-08-04,8886.92,paid,swift,5769,"SB20250804-001,SB20250805-004,SB20250806-002,SB20250807-003,SB20250808-002,SB20250808-004,SB20250808-005,SB20250810-001",8.89
PM000437807903,M00043,2025-08-11,6061.93,processing,swift,5885,"SB20250811-003,SB20250812-002,SB20250813-004,SB20250815-002,SB20250815-004,SB20250816-001,SB20250817-001,SB20250817-004",6.06
PM000437840098,M00043,2025-08-18,5242.05,paid,ach,5993,"SB20250819-003,SB20250819-005,SB20250820-001,SB20250820-005,SB20250821-001,SB20250821-002,SB20250821-003,SB20250821-004,SB20250824-002,SB20250824-005",5.24
PM000433514678,M00043,2025-08-25,3224.55,paid,swift,8480,"SB20250825-004,SB20250828-002",3.22
PM000448856534,M00044,2025-04-28,203.88,initiated,ach,4445,SB20250504-001,0.5
PM000448225565,M00044,2025-05-05,651.53,paid,wire,6854,"SB20250505-001,SB20250505-002,SB20250510-001",0.65
PM000443721196,M00044,2025-05-12,1351.84,processing,sepa,9797,"SB20250512-002,SB20250514-004,SB20250517-001",1.35
PM000448984607,M00044,2025-05-19,648.57,paid,wire,1306,"SB20250521-004,SB20250523-003,SB20250523-004,SB20250525-004",0.65
PM000445809976,M00044,2025-05-26,488.92,processing,wire,3167,"SB20250526-004,SB20250528-001",0.5
PM000443712502,M00044,2025-06-02,1182.6,paid,swift,3101,"SB20250602-004,SB20250606-002,SB20250607-001,SB20250607-003,SB20250607-005,SB20250608-001,SB20250608-002,SB20250608-004",1.18
PM000448536170,M00044,2025-06-09,956.51,processing,ach,4630,"SB20250612-001,SB20250614-003,SB20250614-005",0.96
PM000447834450,M00044,2025-06-16,670.13,processing,ach,9166,"SB20250616-004,SB20250617-003,SB20250620-001",0.67
PM000448318731,M00044,2025-06-23,717.29,processing,swift,0478,"SB20250625-001,SB20250628-002",0.72
PM000449953922,M00044,2025-06-30,402.29,processing,swift,5492,SB20250705-001,0.5
PM000444062672,M00044,2025-07-07,1230.56,initiated,sepa,8453,"SB20250707-003,SB20250708-002,SB20250708-004,SB20250710-003,SB20250711-003,SB20250711-005",1.23
PM000447490069,M00044,2025-07-14,1693.38,processing,wire,5792,"SB20250715-001,SB20250715-005,SB20250716-002,SB20250717-005,SB20250719-003",1.69
PM000444445520,M00044,2025-07-21,3779.21,paid,ach,0669,"SB20250721-003,SB20250721-004,SB20250721-005,SB20250722-001,SB20250722-002,SB20250723-003,SB20250726-001,SB20250726-003,SB20250727-002,SB20250727-005",3.78
PM000448431799,M00044,2025-07-28,314.89,paid,sepa,3102,SB20250728-001,0.5
PM000440822370,M00044,2025-08-04,1303.96,paid,ach,4786,"SB20250804-003,SB20250807-005,SB20250809-003",1.3
PM000442854114,M00044,2025-08-11,1733.13,paid,ach,1251,"SB20250811-002,SB20250812-001,SB20250812-002,SB20250816-002,SB20250817-001",1.73
PM000441970516,M00044,2025-08-18,3559.15,failed,wire,8612,"SB20250818-001,SB20250819-001,SB20250819-002,SB20250819-003,SB20250820-002,SB20250820-004,SB20250822-002,SB20250822-003,SB20250823-001",3.56
PM000445899661,M00044,2025-08-25,4787.92,paid,swift,8053,"SB20250825-002,SB20250825-004,SB20250826-002,SB20250826-004,SB20250827-005,SB20250828-003,SB20250828-004",4.79
PM000458850505,M00045,2025-04-28,1198.57,paid,wire,4757,"SB20250502-003,SB20250504-002",1.2
